"","X","district","id","School","totMem","free","reduced","naf","frper"
"2245",37,"LEON",7004,"LEON COUNTY VIRTUAL SCHOOL FRA",38,10,2,"12","31.58"
"2246",37,"LEON",7023,"LEON VIRTUAL ACADEMY",NA,NA,NA,"#","#"
"2247",37,"LEON",9006,"PREK",262,29,1,"30","11.45"
"2248",38,"LEVY",21,"BRONSON MIDDLE/HIGH SCHOOL",549,336,81,"417","75.96"
"2249",38,"LEVY",23,"HILLTOP ALTERNATIVE SCHOOL",129,102,11,"113","87.6"
"2250",38,"LEVY",24,"SUMMIT ACADEMY",24,19,1,"20","83.33"
"2251",38,"LEVY",41,"CEDAR KEY HIGH SCHOOL",235,167,22,"189","80.43"
"2252",38,"LEVY",51,"CHIEFLAND HIGH SCHOOL",471,233,62,"295","62.63"
"2253",38,"LEVY",53,"CHIEFLAND MIDDLE SCHOOL",332,206,34,"240","72.29"
"2254",38,"LEVY",60,"WHISPERING WINDS CHARTER SCHOO",95,71,13,"84","88.42"
"2255",38,"LEVY",62,"NATURE COAST MIDDLE SCHOOL",110,71,18,"89","80.91"
"2256",38,"LEVY",91,"WILLISTON HIGH SCHOOL",592,309,65,"374","63.18"
"2257",38,"LEVY",92,"JOYCE M. BULLOCK ELEM. SCHOOL",610,403,59,"462","75.74"
"2258",38,"LEVY",101,"WILLISTON MIDDLE SCHOOL",445,249,51,"300","67.42"
"2259",38,"LEVY",111,"YANKEETOWN SCHOOL",216,157,11,"168","77.78"
"2260",38,"LEVY",231,"WILLISTON ELEMENTARY SCHOOL",451,287,42,"329","72.95"
"2261",38,"LEVY",241,"CHIEFLAND ELEMENTARY SCHOOL",831,557,78,"635","76.41"
"2262",38,"LEVY",1011,"BRONSON ELEMENTARY SCHOOL",568,413,47,"460","80.99"
"2263",38,"LEVY",7023,"LEVY VIRTUAL INSTRUCTION PROGR",NA,NA,NA,"#","#"
"2264",39,"LIBERTY",21,"LIBERTY COUNTY HIGH SCHOOL",329,129,34,"163","49.54"
"2265",39,"LIBERTY",31,"W. R. TOLAR K-8 SCHOOL",605,334,84,"418","69.09"
"2266",39,"LIBERTY",41,"HOSFORD ELEM. JR. HIGH SCHOOL",344,146,43,"189","54.94"
"2267",39,"LIBERTY",51,"LIBERTY WILDERNESS CROSSROADS",29,NA,NA,"","0"
"2268",39,"LIBERTY",52,"BRISTOL YOUTH ACADEMY",51,NA,NA,"","0"
"2269",39,"LIBERTY",53,"APALACHICOLA FOREST YOUTH ACAD",36,NA,NA,"","0"
"2270",39,"LIBERTY",71,"HORIZONS SCHOOL",12,6,3,"9","75"
"2271",39,"LIBERTY",81,"LIBERTY EARLY LEARNING CENTER",62,26,3,"29","46.77"
"2272",39,"LIBERTY",7001,"LIBERTY VIRTUAL INSTRUCTION PR",NA,NA,NA,"#","#"
"2273",40,"MADISON",11,"MADISON COUNTY HIGH SCHOOL",672,360,62,"422","62.8"
"2274",40,"MADISON",41,"MADISON COUNTY CENTRAL SCHOOL",1224,999,79,"1,078","88.07"
"2275",40,"MADISON",91,"GREENVILLE ELEMENTARY SCHOOL",144,125,11,"136","94.44"
"2276",40,"MADISON",101,"LEE ELEMENTARY SCHOOL",240,143,24,"167","69.58"
"2277",40,"MADISON",111,"PINETTA ELEMENTARY SCHOOL",194,124,14,"138","71.13"
"2278",40,"MADISON",900,"TWIN OAKS ACADEMY",113,113,NA,"113","100"
"2279",40,"MADISON",925,"JOANN BRIDGE ACADEMY",17,17,NA,"17","100"
"2280",40,"MADISON",950,"B.E.A.R CENTER OF MADISON COUN",39,36,3,"39","100"
"2281",40,"MADISON",7001,"MADISON VIRTUAL INSTRUCTION PR",NA,NA,NA,"#","#"
"2282",40,"MADISON",8010,"MADISON TAP PROGRAM",NA,NA,NA,"#","#"
"2283",41,"MANATEE",31,"ANNA MARIA ELEMENTARY SCHOOL",257,67,7,"74","28.79"
"2284",41,"MANATEE",51,"BALLARD ELEMENTARY SCHOOL",429,368,17,"385","89.74"
"2285",41,"MANATEE",61,"BAYSHORE ELEMENTARY SCHOOL",785,575,62,"637","81.15"
"2286",41,"MANATEE",72,"BAYSHORE HIGH SCHOOL",1371,823,116,"939","68.49"
"2287",41,"MANATEE",91,"DUETTE ELEMENTARY SCHOOL",16,2,NA,"2","12.5"
"2288",41,"MANATEE",151,"MANATEE ELEMENTARY SCHOOL",425,383,15,"398","93.65"
"2289",41,"MANATEE",181,"MANATEE HIGH SCHOOL",2418,966,186,"1,152","47.64"
"2290",41,"MANATEE",211,"MANATEE TECHNICAL INSTITUTE",35,11,1,"12","34.29"
"2291",41,"MANATEE",212,"CENTRAL HIGH SCHOOL",272,171,10,"181","66.54"
"2292",41,"MANATEE",221,"JESSIE P. MILLER ELEM. SCHOOL",786,423,68,"491","62.47"
"2293",41,"MANATEE",231,"MYAKKA CITY ELEMENTARY SCHOOL",271,153,20,"173","63.84"
"2294",41,"MANATEE",261,"ONECO ELEMENTARY SCHOOL",551,459,28,"487","88.38"
"2295",41,"MANATEE",271,"ORANGE RIDGE-BULLOCK ELEM.",713,626,17,"643","90.18"
"2296",41,"MANATEE",281,"PALM VIEW ELEMENTARY SCHOOL",414,306,38,"344","83.09"
"2297",41,"MANATEE",291,"PALMA SOLA ELEMENTARY SCHOOL",568,266,43,"309","54.4"
"2298",41,"MANATEE",301,"PALMETTO ELEMENTARY SCHOOL",686,574,40,"614","89.5"
"2299",41,"MANATEE",351,"PALMETTO HIGH SCHOOL",1785,840,149,"989","55.41"
"2300",41,"MANATEE",381,"ROBERT H. PRINE ELEM. SCHOOL",771,571,52,"623","80.8"
"2301",41,"MANATEE",411,"BLANCHE H. DAUGHTREY ELEMENTAR",830,791,17,"808","97.35"
"2302",41,"MANATEE",421,"SAMOSET ELEMENTARY SCHOOL",617,538,32,"570","92.38"
"2303",41,"MANATEE",431,"SOUTHEAST HIGH SCHOOL",1328,790,102,"892","67.17"
"2304",41,"MANATEE",491,"LINCOLN MIDDLE SCHOOL",599,426,48,"474","79.13"
"2305",41,"MANATEE",521,"JAMES TILLMAN ELEMENTARY MAGNE",436,376,27,"403","92.43"
"2306",41,"MANATEE",541,"BLACKBURN ELEMENTARY SCHOOL",438,309,29,"338","77.17"
"2307",41,"MANATEE",571,"FRANCES WAKELAND ELEMENTARY SC",570,223,28,"251","44.04"
"2308",41,"MANATEE",581,"W. D. SUGG MIDDLE SCHOOL",833,573,67,"640","76.83"
"2309",41,"MANATEE",591,"SARA SCOTT HARLLEE MIDDLE SCHL",494,399,22,"421","85.22"
"2310",41,"MANATEE",601,"H. S. MOODY ELEMENTARY SCHOOL",660,503,62,"565","85.61"
"2311",41,"MANATEE",611,"MARTHA B. KING MIDDLE SCHOOL",1093,538,61,"599","54.8"
"2312",41,"MANATEE",621,"FLORINE J ABEL ELEMENTARY SCHO",524,347,45,"392","74.81"
"2313",41,"MANATEE",631,"IDA M. STEWART ELEMENTARY SCHL",493,156,23,"179","36.31"
"2314",41,"MANATEE",641,"WILLIAM H. BASHAW ELEMENTARY",620,350,36,"386","62.26"
"2315",41,"MANATEE",651,"BRADEN RIVER ELEMENTARY SCHOOL",569,155,31,"186","32.69"
"2316",41,"MANATEE",652,"BRADEN RIVER MIDDLE SCHOOL",978,364,73,"437","44.68"
"2317",41,"MANATEE",671,"SEA BREEZE ELEMENTARY SCHOOL",595,336,63,"399","67.06"
"2318",41,"MANATEE",681,"TARA ELEMENTARY SCHOOL",599,268,34,"302","50.42"
"2319",41,"MANATEE",691,"LOUISE R. JOHNSON MIDDLE SCHL",593,261,55,"316","53.29"
"2320",41,"MANATEE",701,"GENE WITT ELEMENTARY SCHOOL",646,142,18,"160","24.77"
"2321",41,"MANATEE",711,"CARLOS E. HAILE MIDDLE SCHOOL",1004,303,66,"369","36.75"
"2322",41,"MANATEE",721,"LAKEWOOD RANCH HIGH SCHOOL",1953,325,106,"431","22.07"
"2323",41,"MANATEE",731,"HORIZONS ACADEMY",618,375,17,"392","63.43"
"2324",41,"MANATEE",741,"KINNAN ELEMENTARY SCHOOL",695,315,55,"370","53.24"
"2325",41,"MANATEE",751,"ROWLETT MAGNET ELEMENTARY SCHO",882,302,54,"356","40.36"
"2326",41,"MANATEE",752,"R. DAN NOLAN MIDDLE SCHOOL",994,189,43,"232","23.34"
"2327",41,"MANATEE",761,"ELECTA LEE MAGNET MIDDLE",965,628,91,"719","74.51"
"2328",41,"MANATEE",762,"BRADEN RIVER HIGH SCHOOL",1908,474,173,"647","33.91"
"2329",41,"MANATEE",771,"GILBERT W MCNEAL ELEM SCHOOL",736,158,24,"182","24.73"
"2330",41,"MANATEE",781,"FREEDOM ELEMENTARY SCHOOL",743,303,29,"332","44.68"
"2331",41,"MANATEE",791,"VIRGIL MILLS ELEMENTARY SCHOOL",1031,346,67,"413","40.06"
"2332",41,"MANATEE",801,"ROBERT WILLIS ELEMENTARY SCHOO",717,89,25,"114","15.9"
"2333",41,"MANATEE",811,"ANNIE LUCY WILLIAMS ELEMENTARY",778,185,55,"240","30.85"
"2334",41,"MANATEE",821,"B.D. GULLETT ELEMENTARY SCHOOL",613,260,31,"291","47.47"
"2335",41,"MANATEE",831,"G.D. ROGERS GARDEN ELEMENTARY",226,199,10,"209","92.48"
"2336",41,"MANATEE",842,"BUFFALO CREEK MIDDLE SCHOOL",906,428,84,"512","56.51"
"2337",41,"MANATEE",2003,"EASTER SEALS",36,20,NA,"20","55.56"
"2338",41,"MANATEE",2004,"PACE CENTER FOR GIRLS",55,46,NA,"46","83.64"
"2339",41,"MANATEE",2007,"JUST FOR GIRLS",45,36,4,"40","88.89"
"2340",41,"MANATEE",2011,"ACCESS TO EDUCATION",32,14,2,"16","50"
"2341",41,"MANATEE",2014,"PINNACLE ACADEMY, INC.",15,1,NA,"1","6.67"
"2342",41,"MANATEE",2051,"JUVENILE DETENTION CENTER",54,9,NA,"9","16.67"
"2343",41,"MANATEE",2054,"MANATEE GLENS",30,21,2,"23","76.67"
"2344",41,"MANATEE",2056,"MANATEE PALMS YOUTH SERVICES",60,1,NA,"1","1.67"
"2345",41,"MANATEE",2062,"FLORIDA SHERIFF'S YOUTH RANCH",18,18,NA,"18","100"
"2346",41,"MANATEE",2063,"PALMETTO YOUTH ACADEMY",41,NA,NA,"","0"
"2347",41,"MANATEE",2066,"MANATEE COMMUNITY ACTION AGENC",21,7,1,"8","38.1"
"2348",41,"MANATEE",2068,"THE PORT ACADEMY",11,8,NA,"8","72.73"
"2349",41,"MANATEE",2073,"Y TECHNICAL HIGH SCHOOL",213,150,3,"153","71.83"
"2350",41,"MANATEE",2101,"MANATEE SCHL OF ARTS/SCIENCES",139,66,5,"71","51.08"
"2351",41,"MANATEE",2102,"TEAM SUCCESS A SCHOOL OF EXCEL",325,313,4,"317","97.54"
"2352",41,"MANATEE",2104,"MANATEE SCHOOL FOR THE ARTS",1612,637,105,"742","46.03"
"2353",41,"MANATEE",2108,"BRADENTON CHARTER SCHOOL",95,48,NA,"48","50.53"
"2354",41,"MANATEE",2121,"MANATEE CHARTER SCHOOL",494,198,21,"219","44.33"
"2355",41,"MANATEE",2122,"OASIS MIDDLE SCHOOL",92,84,5,"89","96.74"
"2356",41,"MANATEE",2123,"IMAGINE CHARTER SCHOOL AT NORT",521,168,44,"212","40.69"
"2357",41,"MANATEE",2124,"IMAGINE CHARTER AT LAKEWOOD RA",539,104,27,"131","24.3"
"2358",41,"MANATEE",2131,"PALMETTO CHARTER SCHOOL",364,105,19,"124","34.07"
"2359",41,"MANATEE",2141,"STATE COLLEGE OF FLORIDA COLLE",330,70,23,"93","28.18"
"2360",41,"MANATEE",2151,"JUST FOR GIRLS ACADEMY",87,72,4,"76","87.36"
"2361",41,"MANATEE",7001,"MANATEE VIRTUAL INSTRUCTION PR",78,10,2,"12","15.38"
"2362",41,"MANATEE",7004,"MANATEE VIRTUAL FRANCHISE",21,4,NA,"4","19.05"
"2363",42,"MARION",51,"HOWARD MIDDLE SCHOOL",1168,561,94,"655","56.08"
"2364",42,"MARION",71,"ANTHONY ELEMENTARY SCHOOL",351,259,19,"278","79.2"
"2365",42,"MARION",91,"BELLEVIEW ELEMENTARY SCHOOL",712,534,37,"571","80.2"
"2366",42,"MARION",101,"BELLEVIEW-SANTOS ELEM. SCHOOL",757,484,51,"535","70.67"
"2367",42,"MARION",162,"REDDICK-COLLIER ELEM. SCHOOL",366,299,17,"316","86.34"
"2368",42,"MARION",172,"DUNNELLON MIDDLE SCHOOL",647,427,58,"485","74.96"
"2369",42,"MARION",181,"EAST MARION ELEMENTARY SCHOOL",704,543,56,"599","85.09"
"2370",42,"MARION",191,"EIGHTH STREET ELEMENTARY SCHL",312,106,14,"120","38.46"
"2371",42,"MARION",211,"FESSENDEN ELEMENTARY SCHOOL",507,407,29,"436","86"
"2372",42,"MARION",221,"FT. KING MIDDLE SCHOOL",1128,675,102,"777","68.88"
"2373",42,"MARION",251,"WARD-HIGHLANDS ELEMENTARY SCHL",762,406,58,"464","60.89"
"2374",42,"MARION",281,"LAKE WEIR MIDDLE SCHOOL",1275,908,99,"1,007","78.98"
"2375",42,"MARION",291,"MADISON ST ACAD OF VISUAL PERF",456,91,36,"127","27.85"
"2376",42,"MARION",311,"DR N H JONES ELEMENTARY SCHOOL",707,123,35,"158","22.35"
"2377",42,"MARION",331,"NORTH MARION HIGH SCHOOL",1343,769,105,"874","65.08"
"2378",42,"MARION",341,"OAKCREST ELEMENTARY SCHOOL",692,534,49,"583","84.25"
"2379",42,"MARION",351,"FOREST HIGH SCHOOL",2127,745,162,"907","42.64"
"2380",42,"MARION",361,"OSCEOLA MIDDLE SCHOOL",960,352,52,"404","42.08"
"2381",42,"MARION",381,"SPARR ELEMENTARY SCHOOL",350,261,17,"278","79.43"
"2382",42,"MARION",391,"SOUTH OCALA ELEMENTARY SCHOOL",679,382,39,"421","62"
"2383",42,"MARION",401,"STANTON-WEIRSDALE ELEMENTARY",497,354,26,"380","76.46"
"2384",42,"MARION",431,"WYOMINA PARK ELEMENTARY SCHOOL",596,473,34,"507","85.07"
"2385",42,"MARION",461,"VANGUARD HIGH SCHOOL",1810,849,133,"982","54.25"
"2386",42,"MARION",471,"HILLCREST",172,108,16,"124","72.09"
"2387",42,"MARION",491,"NORTH MARION MIDDLE SCHOOL",851,599,60,"659","77.44"
"2388",42,"MARION",501,"LAKE WEIR HIGH SCHOOL",1671,1077,145,"1,222","73.13"
"2389",42,"MARION",521,"DUNNELLON HIGH SCHOOL",1159,681,96,"777","67.04"
"2390",42,"MARION",531,"FT. MCCOY SCHOOL",1027,745,86,"831","80.92"
"2391",42,"MARION",541,"OCALA SPRINGS ELEMENTARY SCHOO",601,373,35,"408","67.89"
"2392",42,"MARION",551,"SHADY HILL ELEMENTARY SCHOOL",622,338,38,"376","60.45"
"2393",42,"MARION",561,"EMERALD SHORES ELEMENTARY SCHL",639,508,45,"553","86.54"
"2394",42,"MARION",571,"SUNRISE ELEMENTARY SCHOOL",732,587,39,"626","85.52"
"2395",42,"MARION",581,"EVERGREEN ELEMENTARY SCHOOL",581,477,31,"508","87.44"
"2396",42,"MARION",591,"HARBOUR VIEW ELEMENTARY SCHOOL",685,505,42,"547","79.85"
"2397",42,"MARION",611,"MAPLEWOOD ELEMENTARY SCHOOL",801,440,46,"486","60.67"
"2398",42,"MARION",621,"ROMEO ELEMENTARY SCHOOL",737,556,40,"596","80.87"
"2399",42,"MARION",631,"BELLEVIEW MIDDLE SCHOOL",1090,652,98,"750","68.81"
"2400",42,"MARION",641,"DUNNELLON ELEMENTARY SCHOOL",686,460,57,"517","75.36"
"2401",42,"MARION",651,"COLLEGE PARK ELEMENTARY SCHOOL",735,600,37,"637","86.67"
"2402",42,"MARION",661,"BELLEVIEW HIGH SCHOOL",1533,739,136,"875","57.08"
"2403",42,"MARION",671,"GREENWAY ELEMENTARY SCHOOL",885,610,79,"689","77.85"
"2404",42,"MARION",681,"SADDLEWOOD ELEMENTARY SCHOOL",777,455,54,"509","65.51"
"2405",42,"MARION",691,"LIBERTY MIDDLE SCHOOL",1113,625,119,"744","66.85"
"2406",42,"MARION",701,"WEST PORT HIGH SCHOOL",2328,1193,233,"1,426","61.25"
"2407",42,"MARION",711,"HAMMETT BOWEN JR. ELEMENTARY S",744,395,88,"483","64.92"
"2408",42,"MARION",721,"HORIZON ACADEMY AT MARION OAKS",841,632,94,"726","86.33"
"2409",42,"MARION",731,"MARION OAKS ELEMENTARY SCHOOL",764,515,54,"569","74.48"
"2410",42,"MARION",7004,"MARION VIRTUAL FRANCHISE",64,15,3,"18","28.13"
"2411",42,"MARION",9346,"STUDENT SERVICES/ESE",36,2,NA,"2","5.56"
"2412",42,"MARION",9401,"MARION TECHNICAL INSTITUTE",NA,NA,NA,"#","#"
"2413",42,"MARION",9412,"COMMUNITY TECH & ADULT ED. CTR",23,16,NA,"16","69.57"
"2414",42,"MARION",9618,"SILVER RIVER MENTORING AND INS",196,150,8,"158","80.61"
"2415",42,"MARION",9670,"MARION CHARTER SCHOOL",151,76,12,"88","58.28"
"2416",42,"MARION",9680,"MCINTOSH AREA SCHOOL",84,40,4,"44","52.38"
"2417",42,"MARION",9690,"FRANCIS MARION MILITARY ACADEM",166,72,20,"92","55.42"
"2418",42,"MARION",9721,"MARION JUVENILE CORRECTION",32,3,NA,"3","9.38"
"2419",42,"MARION",9722,"MARION REG. JUVENILE DET. CTR",27,3,NA,"3","11.11"
"2420",42,"MARION",9724,"MCSO JUVENILES",21,11,3,"14","66.67"
"2421",42,"MARION",9727,"ARC BIRTH-22",39,NA,NA,"","0"
"2422",42,"MARION",9731,"KINGSBURY ACADEMY",155,136,6,"142","91.61"
"2423",42,"MARION",9733,"PREK SPEECH AND LANGUAGE STUDE",52,NA,NA,"","0"
"2424",42,"MARION",9734,"PACE CENTER FOR GIRLS, INC.",53,40,NA,"40","75.47"
"2425",42,"MARION",9736,"DROP BACK IN ACADEMY",210,55,3,"58","27.62"
"2426",43,"MARTIN",21,"STUART MIDDLE SCHOOL",922,279,37,"316","34.27"
"2427",43,"MARTIN",25,"SEA WIND ELEMENTARY SCHOOL",756,322,46,"368","48.68"
"2428",43,"MARTIN",31,"MARTIN COUNTY HIGH SCHOOL",2039,524,65,"589","28.89"
"2429",43,"MARTIN",51,"J. D. PARKER SCHOOL OF TECHNOL",676,456,23,"479","70.86"
"2430",43,"MARTIN",61,"PALM CITY ELEMENTARY SCHOOL",664,88,20,"108","16.27"
"2431",43,"MARTIN",69,"INFANT-TODDLERS EXCEPTIONAL ED",24,18,1,"19","79.17"
"2432",43,"MARTIN",70,"SANDY PINES",94,NA,NA,"","0"
"2433",43,"MARTIN",71,"ESE HOMEBOUND",15,NA,1,"1","6.67"
"2434",43,"MARTIN",73,"SPECTRUM JUNIOR/SENIOR HIGH SC",68,45,3,"48","70.59"
"2435",43,"MARTIN",80,"PROJECT SEARCH",NA,NA,NA,"#","#"
"2436",43,"MARTIN",81,"MURRAY MIDDLE SCHOOL",753,265,49,"314","41.7"
"2437",43,"MARTIN",101,"PORT SALERNO ELEMENTARY SCHOOL",796,584,42,"626","78.64"
"2438",43,"MARTIN",111,"HOBE SOUND ELEMENTARY SCHOOL",641,271,40,"311","48.52"
"2439",43,"MARTIN",131,"WARFIELD ELEMENTARY SCHOOL",717,NA,NA,"","0"
"2440",43,"MARTIN",133,"TEEN PARENT INDIANTOWN",15,NA,NA,"","0"
"2441",43,"MARTIN",211,"JENSEN BEACH ELEMENTARY SCHOOL",573,200,27,"227","39.62"
"2442",43,"MARTIN",221,"INDIANTOWN MIDDLE SCHOOL",435,NA,NA,"","0"
"2443",43,"MARTIN",241,"SOUTH FORK HIGH SCHOOL",1853,552,93,"645","34.81"
"2444",43,"MARTIN",291,"PINEWOOD ELEMENTARY SCHOOL",756,436,42,"478","63.23"
"2445",43,"MARTIN",294,"CHALLENGER SCHOOL",39,29,1,"30","76.92"
"2446",43,"MARTIN",301,"CRYSTAL LAKE ELEMENTARY SCHOOL",520,152,35,"187","35.96"
"2447",43,"MARTIN",321,"HIDDEN OAKS MIDDLE SCHOOL",1085,114,34,"148","13.64"
"2448",43,"MARTIN",331,"BESSEY CREEK ELEMENTARY SCHOOL",534,68,32,"100","18.73"
"2449",43,"MARTIN",341,"FELIX A WILLIAMS ELEM SCHOOL",647,147,31,"178","27.51"
"2450",43,"MARTIN",351,"JENSEN BEACH HIGH SCHOOL",1704,330,71,"401","23.53"
"2451",43,"MARTIN",361,"DR. DAVID L. ANDERSON MIDDLE S",997,429,64,"493","49.45"
"2452",43,"MARTIN",371,"CITRUS GROVE ELEMENTARY",594,96,26,"122","20.54"
"2453",43,"MARTIN",400,"CLARK ADVANCED LEARNING CENTER",237,43,11,"54","22.78"
"2454",43,"MARTIN",410,"THE HOPE CHARTER CENTER  FOR A",33,NA,NA,"","0"
"2455",43,"MARTIN",5003,"PREKINDERGARTEN PROGRAMS",268,268,NA,"268","100"
"2456",43,"MARTIN",5004,"PK EARLY INTERVENTION",196,46,8,"54","27.55"
"2457",43,"MARTIN",9073,"MARTIN COUNTY GIRLS ACADEMY",27,26,NA,"26","96.3"
"2458",44,"MONROE",41,"CORAL SHORES HIGH SCHOOL",743,200,49,"249","33.51"
"2459",44,"MONROE",101,"KEY WEST HIGH SCHOOL",1218,340,65,"405","33.25"
"2460",44,"MONROE",106,"KEYS CENTER",15,10,NA,"10","66.67"
"2461",44,"MONROE",111,"HORACE O'BRYANT MIDDLE SCHOOL",638,260,71,"331","51.88"
"2462",44,"MONROE",131,"MARATHON SCHOOL",636,269,55,"324","50.94"
"2463",44,"MONROE",151,"ACADEMIC CONNECTIONS FOR EXCEL",NA,NA,NA,"#","#"
"2464",44,"MONROE",152,"GLYNN ARCHER ELEMENTARY SCHOOL",394,264,26,"290","73.6"
"2465",44,"MONROE",161,"POINCIANA ELEMENTARY SCHOOL",612,240,58,"298","48.69"
"2466",44,"MONROE",201,"SUGARLOAF SCHOOL",574,193,43,"236","41.11"
"2467",44,"MONROE",251,"STANLEY SWITLIK ELEM. SCHOOL",523,339,31,"370","70.75"
"2468",44,"MONROE",291,"KEY LARGO SCHOOL",880,418,77,"495","56.25"
"2469",44,"MONROE",294,"MONROE JUVENILE DETENTION CENT",NA,NA,NA,"#","#"
"2470",44,"MONROE",295,"HURRICANE ISLAND OUTWARD BOUND",NA,NA,NA,"#","#"
"2471",44,"MONROE",311,"GERALD ADAMS ELEMENTARY SCHOOL",543,325,48,"373","68.69"
"2472",44,"MONROE",321,"PLANTATION KEY SCHOOL",470,126,21,"147","31.28"
"2473",44,"MONROE",341,"SIGSBEE CHARTER SCHOOL",465,13,19,"32","6.88"
"2474",44,"MONROE",351,"KEY WEST MONTESSORI CHARTER SC",115,8,1,"9","7.83"
"2475",44,"MONROE",371,"TREASURE VILLAGE MONTESSORI CH",216,19,12,"31","14.35"
"2476",44,"MONROE",381,"OCEAN STUDIES CHARTER",67,6,NA,"6","8.96"
"2477",44,"MONROE",382,"KEY WEST COLLEGIATE SCHOOL",46,9,10,"19","41.3"
"2478",44,"MONROE",391,"BIG PINE ACADEMY",188,44,7,"51","27.13"
"2479",44,"MONROE",7004,"MONROE VIRTUAL FRANCHISE",NA,NA,NA,"#","#"
"2480",45,"NASSAU",31,"FERNANDINA BEACH MIDDLE SCHOOL",656,202,31,"233","35.52"
"2481",45,"NASSAU",71,"SOUTHSIDE ELEMENTARY SCHOOL",614,262,28,"290","47.23"
"2482",45,"NASSAU",81,"EMMA LOVE HARDEE ELEMENTARY",585,205,35,"240","41.03"
"2483",45,"NASSAU",102,"YULEE ELEMENTARY SCHOOL",783,327,72,"399","50.96"
"2484",45,"NASSAU",121,"CALLAHAN ELEMENTARY SCHOOL",589,287,44,"331","56.2"
"2485",45,"NASSAU",131,"CALLAHAN MIDDLE SCHOOL",784,268,76,"344","43.88"
"2486",45,"NASSAU",151,"HILLIARD MIDDLE-SENIOR HIGH",805,327,70,"397","49.32"
"2487",45,"NASSAU",181,"BRYCEVILLE ELEMENTARY SCHOOL",204,67,17,"84","41.18"
"2488",45,"NASSAU",191,"WEST NASSAU COUNTY HIGH SCHOOL",1031,276,80,"356","34.53"
"2489",45,"NASSAU",221,"YULEE MIDDLE SCHOOL",895,334,79,"413","46.15"
"2490",45,"NASSAU",231,"YULEE HIGH SCHOOL",1094,358,64,"422","38.57"
"2491",45,"NASSAU",241,"HILLIARD ELEMENTARY SCHOOL",727,365,88,"453","62.31"
"2492",45,"NASSAU",261,"CALLAHAN INTERMEDIATE SCHOOL",612,296,50,"346","56.54"
"2493",45,"NASSAU",271,"YULEE PRIMARY SCHOOL",835,348,73,"421","50.42"
"2494",45,"NASSAU",291,"FERNANDINA BEACH HIGH SCHOOL",855,208,60,"268","31.35"
"2495",45,"NASSAU",7001,"NASSAU VIRTUAL INSTRUCTION PRO",NA,NA,NA,"#","#"
"2496",45,"NASSAU",7004,"NASSAU VIRTUAL FRANCHISE",NA,NA,NA,"#","#"
"2497",46,"OKALOOSA",31,"ANNETTE P. EDWINS ELEM. SCHOOL",411,246,32,"278","67.64"
"2498",46,"OKALOOSA",41,"BAKER SCHOOL",1372,542,84,"626","45.63"
"2499",46,"OKALOOSA",51,"BOB SIKES ELEMENTARY SCHOOL",825,291,77,"368","44.61"
"2500",46,"OKALOOSA",82,"CLIFFORD MEIGS MIDDLE SCHOOL",530,170,55,"225","42.45"
"2501",46,"OKALOOSA",92,"SHOAL RIVER MIDDLE SCHOOL",857,245,79,"324","37.81"
"2502",46,"OKALOOSA",121,"C. W. RUCKEL MIDDLE SCHOOL",974,127,52,"179","18.38"
"2503",46,"OKALOOSA",131,"DESTIN ELEMENTARY SCHOOL",847,216,53,"269","31.76"
"2504",46,"OKALOOSA",151,"LULA J. EDGE ELEMENTARY SCHOOL",562,188,40,"228","40.57"
"2505",46,"OKALOOSA",161,"EGLIN ELEMENTARY SCHOOL",480,59,82,"141","29.38"
"2506",46,"OKALOOSA",201,"LAUREL HILL SCHOOL",448,249,26,"275","61.38"
"2507",46,"OKALOOSA",211,"NICEVILLE SENIOR HIGH SCHOOL",1896,157,72,"229","12.08"
"2508",46,"OKALOOSA",222,"NORTHWOOD ELEMENTARY SCHOOL",685,294,84,"378","55.18"
"2509",46,"OKALOOSA",241,"SILVER SANDS-EXCEP. CHILDREN",141,61,13,"74","52.48"
"2510",46,"OKALOOSA",251,"RIVERSIDE ELEMENTARY SCHOOL",947,397,107,"504","53.22"
"2511",46,"OKALOOSA",271,"W. C. PRYOR MIDDLE SCHOOL",629,322,44,"366","58.19"
"2512",46,"OKALOOSA",281,"WRIGHT ELEMENTARY SCHOOL",642,439,40,"479","74.61"
"2513",46,"OKALOOSA",431,"SHALIMAR ELEMENTARY SCHOOL",597,323,47,"370","61.98"
"2514",46,"OKALOOSA",541,"ELLIOTT POINT ELEMENTARY SCHL",613,355,60,"415","67.7"
"2515",46,"OKALOOSA",561,"MARY ESTHER ELEMENTARY SCHOOL",612,276,105,"381","62.25"
"2516",46,"OKALOOSA",571,"JAMES E PLEW ELEMENTARY SCHL",717,166,42,"208","29.01"
"2517",46,"OKALOOSA",581,"CHOCTAWHATCHEE SENIOR HIGH SCH",1649,426,86,"512","31.05"
"2518",46,"OKALOOSA",601,"CRESTVIEW HIGH SCHOOL",1912,425,130,"555","29.03"
"2519",46,"OKALOOSA",621,"KENWOOD ELEMENTARY SCHOOL",612,275,51,"326","53.27"
"2520",46,"OKALOOSA",631,"FLOROSA ELEMENTARY SCHOOL",523,188,63,"251","47.99"
"2521",46,"OKALOOSA",641,"FT. WALTON BEACH HIGH SCHOOL",1753,335,103,"438","24.99"
"2522",46,"OKALOOSA",651,"MAX BRUNER JUNIOR MIDDLE SCHL",814,341,93,"434","53.32"
