"Date","Max_TemperatureF","Mean_TemperatureF","Min_TemperatureF"
2009-01-30,61,50,39
2009-01-31,60,44,28
2009-02-01,65,48,30
2009-02-02,59,52,44
2009-02-03,55,46,36
2009-02-04,45,36,26
2009-02-05,49,36,22
2009-02-06,61,41,21
2009-02-07,68,48,28
2009-02-08,72,53,34
2009-02-09,74,56,37
2009-02-10,77,59,41
2009-02-11,82,66,50
2009-02-12,80,64,47
2009-02-13,76,57,38
2009-02-14,76,64,52
2009-02-15,69,64,58
2009-02-16,68,55,42
2009-02-17,67,50,33
2009-02-18,72,60,48
2009-02-19,76,64,52
2009-02-20,58,44,29
2009-02-21,67,47,26
2009-02-22,73,58,42
2009-02-23,62,49,35
2009-02-24,68,48,28
2009-02-25,73,58,42
2009-02-26,74,59,43
2009-02-27,78,65,52
2009-02-28,79,67,54
2009-03-01,68,55,41
2009-03-02,58,46,34
2009-03-03,58,45,31
2009-03-04,66,48,30
2009-03-05,72,54,36
2009-03-06,77,60,42
2009-03-07,79,62,44
2009-03-08,80,64,47
2009-03-09,82,65,48
2009-03-10,84,68,51
2009-03-11,86,69,51
2009-03-12,83,70,57
2009-03-13,81,70,58
2009-03-14,84,73,61
2009-03-15,85,72,58
2009-03-16,86,72,57
2009-03-17,79,69,58
2009-03-18,79,66,52
2009-03-19,81,69,57
2009-03-20,80,65,49
2009-03-21,74,60,46
2009-03-22,71,59,46
2009-03-23,65,57,49
2009-03-24,77,67,57
2009-03-25,78,64,49
2009-03-26,79,68,56
2009-03-27,81,70,59
2009-03-28,87,74,61
2009-03-29,75,64,52
2009-03-30,77,61,45
2009-03-31,81,66,51
2009-04-01,70,66,61
2009-04-02,84,73,62
2009-04-03,82,70,58
2009-04-04,82,67,51
2009-04-05,86,70,54
2009-04-06,81,67,53
2009-04-07,61,50,39
2009-04-08,69,52,34
2009-04-09,82,63,44
2009-04-10,82,67,51
2009-04-11,82,75,67
2009-04-12,83,70,56
2009-04-13,81,71,60
2009-04-14,71,65,59
2009-04-15,76,62,48
2009-04-16,79,63,48
2009-04-17,74,63,52
2009-04-18,77,63,48
2009-04-19,79,64,48
2009-04-20,76,67,58
2009-04-21,79,67,55
2009-04-22,82,67,51
2009-04-23,87,74,61
2009-04-24,89,72,55
2009-04-25,84,70,56
2009-04-26,84,70,56
2009-04-27,84,70,56
2009-04-28,83,73,62
2009-04-29,85,70,54
2009-04-30,85,71,57
2009-05-01,87,74,61
2009-05-02,87,73,59
2009-05-03,88,74,60
2009-05-04,87,75,62
2009-05-05,90,76,61
2009-05-06,89,76,62
2009-05-07,89,76,62
2009-05-08,92,76,60
2009-05-09,91,76,61
2009-05-10,92,78,63
2009-05-11,92,80,67
2009-05-12,78,74,69
2009-05-13,90,78,65
2009-05-14,90,76,62
2009-05-15,87,76,64
2009-05-16,88,77,65
2009-05-17,87,77,66
2009-05-18,70,64,57
2009-05-19,66,62,57
2009-05-20,69,67,64
2009-05-21,75,70,65
2009-05-22,80,75,69
2009-05-23,85,77,68
2009-05-24,86,76,66
2009-05-25,87,77,66
2009-05-26,86,76,65
2009-05-27,87,77,66
2009-05-28,85,77,69
2009-05-29,89,80,71
2009-05-30,87,78,69
2009-05-31,90,78,65
2009-06-01,91,78,64
2009-06-02,90,79,67
2009-06-03,87,78,68
2009-06-04,84,77,70
2009-06-05,81,75,68
2009-06-06,80,74,68
2009-06-07,86,78,69
2009-06-08,87,78,68
2009-06-09,92,80,68
2009-06-10,92,82,71
2009-06-11,92,81,70
2009-06-12,92,81,70
2009-06-13,92,81,70
2009-06-14,92,81,70
2009-06-15,92,83,73
2009-06-16,93,83,72
2009-06-17,96,84,71
2009-06-18,88,80,71
2009-06-19,95,82,69
2009-06-20,95,85,74
2009-06-21,97,88,79
2009-06-22,97,88,78
2009-06-23,96,85,73
2009-06-24,91,80,69
2009-06-25,93,81,69
2009-06-26,90,81,72
2009-06-27,90,82,73
2009-06-28,93,85,76
2009-06-29,92,84,75
2009-06-30,85,80,74
2009-07-01,87,79,71
2009-07-02,92,82,72
2009-07-03,89,79,69
2009-07-04,94,85,75
2009-07-05,92,80,68
2009-07-06,86,80,74
2009-07-07,86,80,73
2009-07-08,83,78,73
2009-07-09,84,78,72
2009-07-10,91,80,69
2009-07-11,87,79,70
2009-07-12,89,80,70
2009-07-13,91,82,72
2009-07-14,89,81,73
2009-07-15,89,81,73
2009-07-16,89,81,73
2009-07-17,92,84,75
2009-07-18,86,80,74
2009-07-19,88,81,73
2009-07-20,87,79,71
2009-07-21,90,79,67
2009-07-22,92,81,69
2009-07-23,92,81,69
2009-07-24,90,81,71
2009-07-25,91,81,70
2009-07-26,88,79,69
2009-07-27,90,81,71
2009-07-28,91,81,70
2009-07-29,91,81,71
2009-07-30,92,82,72
2009-07-31,90,81,72
2009-08-01,92,82,72
2009-08-02,91,82,73
2009-08-03,90,82,74
2009-08-04,91,81,71
2009-08-05,91,81,70
2009-08-06,89,80,70
2009-08-07,90,81,71
2009-08-08,93,83,73
2009-08-09,93,83,73
2009-08-10,93,82,71
2009-08-11,93,83,73
2009-08-12,92,84,75
2009-08-13,87,80,73
2009-08-14,83,77,71
2009-08-15,89,81,72
2009-08-16,90,82,73
2009-08-17,87,81,75
2009-08-18,88,81,74
2009-08-19,92,83,74
2009-08-20,91,82,72
2009-08-21,90,82,73
2009-08-22,85,79,73
2009-08-23,86,77,67
2009-08-24,89,77,65
2009-08-25,92,82,71
2009-08-26,89,80,71
2009-08-27,82,78,73
2009-08-28,86,80,74
2009-08-29,90,80,70
2009-08-30,90,81,71
2009-08-31,88,79,70
2009-09-01,86,79,72
2009-09-02,84,78,72
2009-09-03,83,76,68
2009-09-04,90,81,71
2009-09-05,89,81,72
2009-09-06,90,80,69
2009-09-07,87,77,67
2009-09-08,90,78,66
2009-09-09,90,78,66
2009-09-10,90,79,68
2009-09-11,89,80,71
2009-09-12,83,78,73
2009-09-13,87,79,71
2009-09-14,89,80,70
2009-09-15,88,81,73
2009-09-16,89,80,71
2009-09-17,89,80,71
2009-09-18,86,79,71
2009-09-19,90,80,69
2009-09-20,91,81,71
2009-09-21,90,81,72
2009-09-22,91,82,73
2009-09-23,90,81,71
2009-09-24,89,80,71
2009-09-25,92,81,70
2009-09-26,91,80,69
2009-09-27,90,79,68
2009-09-28,89,77,64
2009-09-29,84,71,58
2009-09-30,80,66,52
2009-10-01,83,67,51
2009-10-02,85,71,56
2009-10-03,87,74,61
2009-10-04,85,74,63
2009-10-05,84,78,72
2009-10-06,91,81,71
2009-10-07,91,82,72
2009-10-08,91,84,76
2009-10-09,92,83,74
2009-10-10,89,81,73
2009-10-11,93,81,69
2009-10-12,91,82,72
2009-10-13,85,77,68
2009-10-14,84,76,68
2009-10-15,87,79,70
2009-10-16,87,74,61
2009-10-17,66,57,47
2009-10-18,64,54,43
2009-10-19,69,55,41
2009-10-20,79,65,50
2009-10-21,82,71,60
2009-10-22,85,71,56
2009-10-23,87,75,62
2009-10-24,79,69,58
2009-10-25,76,63,49
2009-10-26,83,67,51
2009-10-27,86,79,71
2009-10-28,88,79,70
2009-10-29,89,78,67
2009-10-30,84,76,68
2009-10-31,87,77,67
2009-11-01,75,63,50
2009-11-02,75,63,50
2009-11-03,74,63,52
2009-11-04,81,68,55
2009-11-05,76,61,45
2009-11-06,77,60,42
2009-11-07,79,64,49
2009-11-08,82,69,56
2009-11-09,80,72,63
2009-11-10,83,76,69
2009-11-11,76,67,58
2009-11-12,63,57,50
2009-11-13,74,61,47
2009-11-14,79,66,52
2009-11-15,78,62,46
2009-11-16,79,63,46
2009-11-17,78,64,49
2009-11-18,79,69,58
2009-11-19,77,67,57
2009-11-20,77,66,55
2009-11-21,77,65,52
2009-11-22,73,67,60
2009-11-23,77,69,60
2009-11-24,66,64,61
2009-11-25,63,59,55
2009-11-26,68,57,45
2009-11-27,61,49,37
2009-11-28,67,53,39
2009-11-29,73,57,41
2009-11-30,75,59,43
2009-12-01,69,64,59
2009-12-02,81,72,62
2009-12-03,69,60,51
2009-12-04,52,50,48
2009-12-05,57,47,36
2009-12-06,59,47,35
2009-12-07,69,61,53
2009-12-08,82,72,62
2009-12-09,79,72,65
2009-12-10,75,63,50
2009-12-11,50,48,45
2009-12-12,66,57,48
2009-12-13,77,71,64
2009-12-14,79,70,60
2009-12-15,81,70,59
2009-12-16,65,60,54
2009-12-17,70,61,52
2009-12-18,73,62,50
2009-12-19,60,52,44
2009-12-20,56,47,37
2009-12-21,57,47,36
2009-12-22,65,49,33
2009-12-23,67,52,36
2009-12-24,77,64,51
2009-12-25,71,61,51
2009-12-26,55,48,41
2009-12-27,52,46,39
2009-12-28,60,49,37
2009-12-29,58,45,31
2009-12-30,72,52,31
2009-12-31,72,61,50
2010-01-01,64,53,41
2010-01-02,55,44,32
2010-01-03,42,34,26
2010-01-04,50,38,25
2010-01-05,46,36,26
2010-01-06,49,37,24
2010-01-07,58,40,21
2010-01-08,48,40,31
2010-01-09,37,29,20
2010-01-10,42,31,19
2010-01-11,50,34,17
2010-01-12,58,40,22
2010-01-13,57,41,24
2010-01-14,67,46,25
2010-01-15,72,57,41
2010-01-16,70,62,54
2010-01-17,71,63,55
2010-01-18,65,55,44
2010-01-19,70,55,39
2010-01-20,72,55,37
2010-01-21,74,64,54
2010-01-22,78,66,53
2010-01-23,71,61,50
2010-01-24,81,68,55
2010-01-25,74,60,46
2010-01-26,66,54,41
2010-01-27,65,49,32
2010-01-28,70,51,32
2010-01-29,72,57,41
2010-01-30,68,61,53
2010-01-31,55,48,41
2010-02-01,65,53,41
2010-02-02,65,60,54
2010-02-03,63,53,43
2010-02-04,73,59,45
2010-02-05,73,65,57
2010-02-06,62,55,47
2010-02-07,55,46,36
2010-02-08,64,48,31
2010-02-09,61,51,41
2010-02-10,56,45,34
2010-02-11,51,41,31
2010-02-12,46,43,39
2010-02-13,51,42,33
2010-02-14,58,43,27
2010-02-15,65,48,30
2010-02-16,53,43,33
2010-02-17,56,42,28
2010-02-18,59,45,31
2010-02-19,66,50,34
2010-02-20,71,54,37
2010-02-21,75,56,36
2010-02-22,71,63,55
2010-02-23,74,61,48
2010-02-24,60,51,41
2010-02-25,53,41,29
2010-02-26,60,43,25
2010-02-27,58,45,32
2010-02-28,64,49,33
2010-03-01,70,52,33
2010-03-02,69,57,44
2010-03-03,58,49,40
2010-03-04,56,45,33
2010-03-05,63,48,32
2010-03-06,65,47,28
2010-03-07,70,49,28
2010-03-08,73,56,39
2010-03-09,72,58,43
2010-03-10,79,61,43
2010-03-11,69,66,62
2010-03-12,68,65,62
2010-03-13,70,61,52
2010-03-14,69,57,44
2010-03-15,69,59,48
2010-03-16,69,56,43
2010-03-17,63,55,47
2010-03-18,64,57,49
2010-03-19,75,60,45
2010-03-20,76,59,42
2010-03-21,69,58,47
2010-03-22,64,54,43
2010-03-23,70,56,42
2010-03-24,76,59,42
2010-03-25,79,65,50
2010-03-26,80,66,51
2010-03-27,77,61,44
2010-03-28,71,62,52
2010-03-29,73,62,51
2010-03-30,74,60,45
2010-03-31,80,64,48
2010-04-01,84,66,47
2010-04-02,85,67,48
2010-04-03,84,69,54
2010-04-04,87,70,52
2010-04-05,87,70,53
2010-04-06,85,69,53
2010-04-07,84,71,57
2010-04-08,85,70,55
2010-04-09,79,66,52
2010-04-10,79,61,43
2010-04-11,80,67,54
2010-04-12,79,66,52
2010-04-13,80,68,56
2010-04-14,81,71,60
2010-04-15,79,68,56
2010-04-16,81,65,49
2010-04-17,81,66,51
2010-04-18,80,68,56
2010-04-19,77,67,57
2010-04-20,80,66,51
2010-04-21,82,69,55
2010-04-22,84,68,51
2010-04-23,88,71,53
2010-04-24,88,77,66
2010-04-25,78,71,64
2010-04-26,85,75,64
2010-04-27,82,68,53
2010-04-28,76,61,45
2010-04-29,81,63,45
2010-04-30,85,71,57
2010-05-01,91,78,66
2010-05-02,94,84,74
2010-05-03,91,82,72
2010-05-04,90,82,73
2010-05-05,84,79,73
2010-05-06,90,81,71
2010-05-07,90,79,68
2010-05-08,90,81,72
2010-05-09,84,73,62
2010-05-10,84,70,56
2010-05-11,86,73,60
2010-05-12,86,74,62
2010-05-13,89,76,62
2010-05-14,89,77,64
2010-05-15,89,76,62
2010-05-16,91,80,68
2010-05-17,86,79,71
2010-05-18,90,80,70
2010-05-19,89,78,66
2010-05-20,93,78,63
2010-05-21,92,80,67
2010-05-22,91,79,67
2010-05-23,91,80,69
2010-05-24,92,80,67
2010-05-25,86,75,63
2010-05-26,87,75,63
2010-05-27,90,78,65
2010-05-28,92,79,66
2010-05-29,89,78,67
2010-05-30,89,79,68
2010-05-31,90,81,71
2010-06-01,91,78,65
2010-06-02,91,80,69
2010-06-03,89,79,68
2010-06-04,89,81,72
2010-06-05,92,83,73
2010-06-06,90,81,72
2010-06-07,93,83,73
